Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
31/03/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
01/04/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
02/04/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
03/04/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
04/04/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
05/04/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
06/04/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
07/04/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
08/04/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
09/04/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
10/04/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
11/04/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
12/04/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
13/04/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
14/04/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
15/04/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
16/04/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
17/04/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
18/04/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
19/04/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
20/04/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
21/04/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
22/04/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
23/04/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
24/04/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
25/04/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
26/04/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
27/04/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
28/04/20,53.0,29.15,57.24,43.99,60.42,0.56,50.35
29/04/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
30/04/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
01/05/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
02/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
03/05/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
04/05/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
05/05/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
06/05/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
07/05/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
08/05/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
09/05/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
10/05/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
11/05/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
12/05/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
13/05/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
14/05/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
15/05/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
16/05/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
17/05/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
18/05/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
19/05/20,101.0,55.55,109.08,83.83,115.14,1.06,95.95
20/05/20,104.0,57.2,112.32,86.32,118.56,1.09,98.8
21/05/20,108.0,59.4,116.64,89.64,123.12,1.13,102.6
22/05/20,114.0,62.7,123.12,94.62,129.96,1.2,108.3
23/05/20,121.0,66.55,130.68,100.43,137.94,1.27,114.95
24/05/20,110.0,60.5,118.8,91.3,125.4,1.16,104.5
25/05/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
26/05/20,83.0,45.65,89.64,68.89,94.62,0.87,78.85
27/05/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
28/05/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
29/05/20,81.0,44.55,87.48,67.23,92.34,0.85,76.95
30/05/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
31/05/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
01/06/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
02/06/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
03/06/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
04/06/20,32.0,17.6,34.56,26.56,36.48,0.34,30.4
05/06/20,42.0,23.1,45.36,34.86,47.88,0.44,39.9
06/06/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
07/06/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
08/06/20,53.0,29.15,57.24,43.99,60.42,0.56,50.35
09/06/20,53.0,29.15,57.24,43.99,60.42,0.56,50.35
10/06/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
11/06/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
12/06/20,42.0,23.1,45.36,34.86,47.88,0.44,39.9
13/06/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
14/06/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
15/06/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
16/06/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
17/06/20,29.0,15.95,31.32,24.07,33.06,0.3,27.55
18/06/20,35.0,19.25,37.8,29.05,39.9,0.37,33.25
19/06/20,39.0,21.45,42.12,32.37,44.46,0.41,37.05
20/06/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
21/06/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
22/06/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
23/06/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
24/06/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
25/06/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
26/06/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
27/06/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
28/06/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
29/06/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
30/06/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
01/07/20,39.0,21.45,42.12,32.37,44.46,0.41,37.05
02/07/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
03/07/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
04/07/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
05/07/20,32.0,17.6,34.56,26.56,36.48,0.34,30.4
06/07/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
07/07/20,37.0,20.35,39.96,30.71,42.18,0.39,35.15
08/07/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
09/07/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
10/07/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
11/07/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
12/07/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
13/07/20,37.0,20.35,39.96,30.71,42.18,0.39,35.15
14/07/20,36.0,19.8,38.88,29.88,41.04,0.38,34.2
15/07/20,26.0,14.3,28.08,21.58,29.64,0.27,24.7
16/07/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
17/07/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
18/07/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
19/07/20,42.0,23.1,45.36,34.86,47.88,0.44,39.9
20/07/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
21/07/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
22/07/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
23/07/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
24/07/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
25/07/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
26/07/20,37.0,20.35,39.96,30.71,42.18,0.39,35.15
27/07/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
28/07/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
29/07/20,43.0,23.65,46.44,35.69,49.02,0.45,40.85
30/07/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
31/07/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
01/08/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
02/08/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
03/08/20,26.0,14.3,28.08,21.58,29.64,0.27,24.7
04/08/20,26.0,14.3,28.08,21.58,29.64,0.27,24.7
05/08/20,27.0,14.85,29.16,22.41,30.78,0.28,25.65
06/08/20,28.0,15.4,30.24,23.24,31.92,0.29,26.6
07/08/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
08/08/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
09/08/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
10/08/20,36.0,19.8,38.88,29.88,41.04,0.38,34.2
11/08/20,32.0,17.6,34.56,26.56,36.48,0.34,30.4
12/08/20,35.0,19.25,37.8,29.05,39.9,0.37,33.25
13/08/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
14/08/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
15/08/20,29.0,15.95,31.32,24.07,33.06,0.3,27.55
16/08/20,26.0,14.3,28.08,21.58,29.64,0.27,24.7
17/08/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
18/08/20,32.0,17.6,34.56,26.56,36.48,0.34,30.4
19/08/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
20/08/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
21/08/20,32.0,17.6,34.56,26.56,36.48,0.34,30.4
22/08/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
23/08/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
24/08/20,31.0,17.05,33.48,25.73,35.34,0.33,29.45
25/08/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
26/08/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
27/08/20,49.0,26.95,52.92,40.67,55.86,0.51,46.55
28/08/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
29/08/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
30/08/20,35.0,19.25,37.8,29.05,39.9,0.37,33.25
31/08/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
01/09/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
02/09/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
03/09/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
04/09/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
05/09/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
06/09/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
07/09/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
08/09/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
09/09/20,83.0,45.65,89.64,68.89,94.62,0.87,78.85
10/09/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
11/09/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
12/09/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
13/09/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
14/09/20,43.0,23.65,46.44,35.69,49.02,0.45,40.85
15/09/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
16/09/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
17/09/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
18/09/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
19/09/20,49.0,26.95,52.92,40.67,55.86,0.51,46.55
20/09/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
21/09/20,35.0,19.25,37.8,29.05,39.9,0.37,33.25
22/09/20,35.0,19.25,37.8,29.05,39.9,0.37,33.25
23/09/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
24/09/20,36.0,19.8,38.88,29.88,41.04,0.38,34.2
25/09/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
26/09/20,34.0,18.7,36.72,28.22,38.76,0.36,32.3
27/09/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
28/09/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
29/09/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
30/09/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
01/10/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
02/10/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
03/10/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
04/10/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
05/10/20,87.0,47.85,93.96,72.21,99.18,0.91,82.65
06/10/20,103.0,56.65,111.24,85.49,117.42,1.08,97.85
07/10/20,107.0,58.85,115.56,88.81,121.98,1.12,101.65
08/10/20,102.0,56.1,110.16,84.66,116.28,1.07,96.9
09/10/20,104.0,57.2,112.32,86.32,118.56,1.09,98.8
10/10/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
11/10/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
12/10/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
13/10/20,43.0,23.65,46.44,35.69,49.02,0.45,40.85
14/10/20,33.0,18.15,35.64,27.39,37.62,0.35,31.35
15/10/20,41.0,22.55,44.28,34.03,46.74,0.43,38.95
16/10/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
17/10/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
18/10/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
19/10/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
20/10/20,79.0,43.45,85.32,65.57,90.06,0.83,75.05
21/10/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
22/10/20,143.0,78.65,154.44,118.69,163.02,1.5,135.85
23/10/20,168.0,92.4,181.44,139.44,191.52,1.76,159.6
24/10/20,150.0,82.5,162.0,124.5,171.0,1.58,142.5
25/10/20,134.0,73.7,144.72,111.22,152.76,1.41,127.3
26/10/20,121.0,66.55,130.68,100.43,137.94,1.27,114.95
27/10/20,139.0,76.45,150.12,115.37,158.46,1.46,132.05
28/10/20,126.0,69.3,136.08,104.58,143.64,1.32,119.7
29/10/20,145.0,79.75,156.6,120.35,165.3,1.52,137.75
30/10/20,157.0,86.35,169.56,130.31,178.98,1.65,149.15
31/10/20,170.0,93.5,183.6,141.1,193.8,1.79,161.5
01/11/20,162.0,89.1,174.96,134.46,184.68,1.7,153.9
02/11/20,163.0,89.65,176.04,135.29,185.82,1.71,154.85
03/11/20,167.0,91.85,180.36,138.61,190.38,1.75,158.65
04/11/20,155.0,85.25,167.4,128.65,176.7,1.63,147.25
05/11/20,150.0,82.5,162.0,124.5,171.0,1.58,142.5
06/11/20,141.0,77.55,152.28,117.03,160.74,1.48,133.95
07/11/20,161.0,88.55,173.88,133.63,183.54,1.69,152.95
08/11/20,143.0,78.65,154.44,118.69,163.02,1.5,135.85
09/11/20,149.0,81.95,160.92,123.67,169.86,1.56,141.55
10/11/20,170.0,93.5,183.6,141.1,193.8,1.79,161.5
11/11/20,151.0,83.05,163.08,125.33,172.14,1.59,143.45
12/11/20,87.0,47.85,93.96,72.21,99.18,0.91,82.65
13/11/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
14/11/20,97.0,53.35,104.76,80.51,110.58,1.02,92.15
15/11/20,108.0,59.4,116.64,89.64,123.12,1.13,102.6
16/11/20,89.0,48.95,96.12,73.87,101.46,0.93,84.55
17/11/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
18/11/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
19/11/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
20/11/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
21/11/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
22/11/20,121.0,66.55,130.68,100.43,137.94,1.27,114.95
23/11/20,124.0,68.2,133.92,102.92,141.36,1.3,117.8
24/11/20,132.0,72.6,142.56,109.56,150.48,1.39,125.4
25/11/20,125.0,68.75,135.0,103.75,142.5,1.31,118.75
26/11/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
27/11/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
28/11/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
29/11/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
30/11/20,95.0,52.25,102.6,78.85,108.3,1.0,90.25
01/12/20,96.0,52.8,103.68,79.68,109.44,1.01,91.2
02/12/20,97.0,53.35,104.76,80.51,110.58,1.02,92.15
03/12/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
04/12/20,99.0,54.45,106.92,82.17,112.86,1.04,94.05
05/12/20,100.0,55.0,108.0,83.0,114.0,1.05,95.0
06/12/20,101.0,55.55,109.08,83.83,115.14,1.06,95.95
07/12/20,102.0,56.1,110.16,84.66,116.28,1.07,96.9
08/12/20,103.0,56.65,111.24,85.49,117.42,1.08,97.85
09/12/20,104.0,57.2,112.32,86.32,118.56,1.09,98.8
10/12/20,105.0,57.75,113.4,87.15,119.7,1.1,99.75
11/12/20,106.0,58.3,114.48,87.98,120.84,1.11,100.7
12/12/20,107.0,58.85,115.56,88.81,121.98,1.12,101.65
13/12/20,108.0,59.4,116.64,89.64,123.12,1.13,102.6
14/12/20,109.0,59.95,117.72,90.47,124.26,1.14,103.55
15/12/20,110.0,60.5,118.8,91.3,125.4,1.16,104.5
16/12/20,111.0,61.05,119.88,92.13,126.54,1.17,105.45
17/12/20,112.0,61.6,120.96,92.96,127.68,1.18,106.4
18/12/20,113.0,62.15,122.04,93.79,128.82,1.19,107.35
19/12/20,114.0,62.7,123.12,94.62,129.96,1.2,108.3
20/12/20,115.0,63.25,124.2,95.45,131.1,1.21,109.25
21/12/20,116.0,63.8,125.28,96.28,132.24,1.22,110.2
22/12/20,117.0,64.35,126.36,97.11,133.38,1.23,111.15
23/12/20,118.0,64.9,127.44,97.94,134.52,1.24,112.1
24/12/20,119.0,65.45,128.52,98.77,135.66,1.25,113.05
25/12/20,120.0,66.0,129.6,99.6,136.8,1.26,114.0
26/12/20,121.0,66.55,130.68,100.43,137.94,1.27,114.95
27/12/20,122.0,67.1,131.76,101.26,139.08,1.28,115.9
28/12/20,123.0,67.65,132.84,102.09,140.22,1.29,116.85
29/12/20,124.0,68.2,133.92,102.92,141.36,1.3,117.8
30/12/20,125.0,68.75,135.0,103.75,142.5,1.31,118.75
31/12/20,126.0,69.3,136.08,104.58,143.64,1.32,119.7
01/01/21,188.0,103.4,203.04,156.04,214.32,1.97,178.6
02/01/21,184.0,101.2,198.72,152.72,209.76,1.93,174.8
03/01/21,192.0,105.6,207.36,159.36,218.88,2.02,182.4
04/01/21,142.0,78.1,153.36,117.86,161.88,1.49,134.9
05/01/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
06/01/21,102.0,56.1,110.16,84.66,116.28,1.07,96.9
07/01/21,86.0,47.3,92.88,71.38,98.04,0.9,81.7
08/01/21,141.0,77.55,152.28,117.03,160.74,1.48,133.95
09/01/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
10/01/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
11/01/21,144.0,79.2,155.52,119.52,164.16,1.51,136.8
12/01/21,163.0,89.65,176.04,135.29,185.82,1.71,154.85
13/01/21,151.0,83.05,163.08,125.33,172.14,1.59,143.45
14/01/21,143.0,78.65,154.44,118.69,163.02,1.5,135.85
15/01/21,154.0,84.7,166.32,127.82,175.56,1.62,146.3
16/01/21,156.0,85.8,168.48,129.48,177.84,1.64,148.2
17/01/21,135.0,74.25,145.8,112.05,153.9,1.42,128.25
18/01/21,94.0,51.7,101.52,78.02,107.16,0.99,89.3
19/01/21,122.0,67.1,131.76,101.26,139.08,1.28,115.9
20/01/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
21/01/21,114.0,62.7,123.12,94.62,129.96,1.2,108.3
22/01/21,141.0,77.55,152.28,117.03,160.74,1.48,133.95
23/01/21,140.0,77.0,151.2,116.2,159.6,1.47,133.0
24/01/21,120.0,66.0,129.6,99.6,136.8,1.26,114.0
25/01/21,109.0,59.95,117.72,90.47,124.26,1.14,103.55
26/01/21,99.0,54.45,106.92,82.17,112.86,1.04,94.05
27/01/21,103.0,56.65,111.24,85.49,117.42,1.08,97.85
28/01/21,120.0,66.0,129.6,99.6,136.8,1.26,114.0
29/01/21,116.0,63.8,125.28,96.28,132.24,1.22,110.2
30/01/21,121.0,66.55,130.68,100.43,137.94,1.27,114.95
31/01/21,144.0,79.2,155.52,119.52,164.16,1.51,136.8
01/02/21,149.0,81.95,160.92,123.67,169.86,1.56,141.55
02/02/21,142.0,78.1,153.36,117.86,161.88,1.49,134.9
03/02/21,144.0,79.2,155.52,119.52,164.16,1.51,136.8
04/02/21,125.0,68.75,135.0,103.75,142.5,1.31,118.75
05/02/21,114.0,62.7,123.12,94.62,129.96,1.2,108.3
06/02/21,114.0,62.7,123.12,94.62,129.96,1.2,108.3
07/02/21,149.0,81.95,160.92,123.67,169.86,1.56,141.55
08/02/21,131.0,72.05,141.48,108.73,149.34,1.38,124.45
09/02/21,152.0,83.6,164.16,126.16,173.28,1.6,144.4
10/02/21,154.0,84.7,166.32,127.82,175.56,1.62,146.3
11/02/21,129.0,70.95,139.32,107.07,147.06,1.35,122.55
12/02/21,99.0,54.45,106.92,82.17,112.86,1.04,94.05
13/02/21,114.0,62.7,123.12,94.62,129.96,1.2,108.3
14/02/21,105.0,57.75,113.4,87.15,119.7,1.1,99.75
15/02/21,95.0,52.25,102.6,78.85,108.3,1.0,90.25
16/02/21,111.0,61.05,119.88,92.13,126.54,1.17,105.45
17/02/21,112.0,61.6,120.96,92.96,127.68,1.18,106.4
18/02/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
19/02/21,112.0,61.6,120.96,92.96,127.68,1.18,106.4
20/02/21,105.0,57.75,113.4,87.15,119.7,1.1,99.75
21/02/21,80.0,44.0,86.4,66.4,91.2,0.84,76.0
22/02/21,104.0,57.2,112.32,86.32,118.56,1.09,98.8
23/02/21,143.0,78.65,154.44,118.69,163.02,1.5,135.85
24/02/21,150.0,82.5,162.0,124.5,171.0,1.58,142.5
25/02/21,131.0,72.05,141.48,108.73,149.34,1.38,124.45
26/02/21,135.0,74.25,145.8,112.05,153.9,1.42,128.25
27/02/21,148.0,81.4,159.84,122.84,168.72,1.55,140.6
28/02/21,150.0,82.5,162.0,124.5,171.0,1.58,142.5
01/03/21,128.0,70.4,138.24,106.24,145.92,1.34,121.6
02/03/21,121.0,66.55,130.68,100.43,137.94,1.27,114.95
03/03/21,131.0,72.05,141.48,108.73,149.34,1.38,124.45
04/03/21,143.0,78.65,154.44,118.69,163.02,1.5,135.85
05/03/21,103.0,56.65,111.24,85.49,117.42,1.08,97.85
06/03/21,105.0,57.75,113.4,87.15,119.7,1.1,99.75
07/03/21,122.0,67.1,131.76,101.26,139.08,1.28,115.9
08/03/21,115.0,63.25,124.2,95.45,131.1,1.21,109.25
09/03/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
10/03/21,111.0,61.05,119.88,92.13,126.54,1.17,105.45
11/03/21,109.0,59.95,117.72,90.47,124.26,1.14,103.55
12/03/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
13/03/21,80.0,44.0,86.4,66.4,91.2,0.84,76.0
14/03/21,96.0,52.8,103.68,79.68,109.44,1.01,91.2
15/03/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
16/03/21,98.0,53.9,105.84,81.34,111.72,1.03,93.1
17/03/21,119.0,65.45,128.52,98.77,135.66,1.25,113.05
18/03/21,113.0,62.15,122.04,93.79,128.82,1.19,107.35
19/03/21,110.0,60.5,118.8,91.3,125.4,1.16,104.5
20/03/21,112.0,61.6,120.96,92.96,127.68,1.18,106.4
21/03/21,109.0,59.95,117.72,90.47,124.26,1.14,103.55
22/03/21,155.0,85.25,167.4,128.65,176.7,1.63,147.25
23/03/21,141.0,77.55,152.28,117.03,160.74,1.48,133.95
24/03/21,134.0,73.7,144.72,111.22,152.76,1.41,127.3
25/03/21,164.0,90.2,177.12,136.12,186.96,1.72,155.8
26/03/21,158.0,86.9,170.64,131.14,180.12,1.66,150.1
27/03/21,154.0,84.7,166.32,127.82,175.56,1.62,146.3
28/03/21,148.0,81.4,159.84,122.84,168.72,1.55,140.6
29/03/21,136.0,74.8,146.88,112.88,155.04,1.43,129.2
30/03/21,132.0,72.6,142.56,109.56,150.48,1.39,125.4
31/03/21,139.0,76.45,150.12,115.37,158.46,1.46,132.05
01/04/21,140.0,77.0,151.2,116.2,159.6,1.47,133.0
02/04/21,152.0,83.6,164.16,126.16,173.28,1.6,144.4
03/04/21,150.0,82.5,162.0,124.5,171.0,1.58,142.5
04/04/21,141.0,77.55,152.28,117.03,160.74,1.48,133.95
05/04/21,154.0,84.7,166.32,127.82,175.56,1.62,146.3
06/04/21,125.0,68.75,135.0,103.75,142.5,1.31,118.75
07/04/21,111.0,61.05,119.88,92.13,126.54,1.17,105.45
08/04/21,121.0,66.55,130.68,100.43,137.94,1.27,114.95
09/04/21,132.0,72.6,142.56,109.56,150.48,1.39,125.4
10/04/21,110.0,60.5,118.8,91.3,125.4,1.16,104.5
11/04/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
12/04/21,91.0,50.05,98.28,75.53,103.74,0.96,86.45
13/04/21,84.0,46.2,90.72,69.72,95.76,0.88,79.8
14/04/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
15/04/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
16/04/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
17/04/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
18/04/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
19/04/21,101.0,55.55,109.08,83.83,115.14,1.06,95.95
20/04/21,112.0,61.6,120.96,92.96,127.68,1.18,106.4
21/04/21,91.0,50.05,98.28,75.53,103.74,0.96,86.45
22/04/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
23/04/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
24/04/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
25/04/21,107.0,58.85,115.56,88.81,121.98,1.12,101.65
26/04/21,81.0,44.55,87.48,67.23,92.34,0.85,76.95
27/04/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
28/04/21,79.0,43.45,85.32,65.57,90.06,0.83,75.05
29/04/21,96.0,52.8,103.68,79.68,109.44,1.01,91.2
30/04/21,91.0,50.05,98.28,75.53,103.74,0.96,86.45
01/05/21,98.0,53.9,105.84,81.34,111.72,1.03,93.1
02/05/21,77.0,42.35,83.16,63.91,87.78,0.81,73.15
03/05/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
04/05/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
05/05/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
06/05/21,57.0,31.35,61.56,47.31,64.98,0.6,54.15
07/05/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
08/05/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
09/05/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
10/05/21,50.0,27.5,54.0,41.5,57.0,0.53,47.5
11/05/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
12/05/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
13/05/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
14/05/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
