Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
03/04/21,139.0,76.45,150.12,115.37,158.46,1.46,132.05
04/04/21,102.0,56.1,110.16,84.66,116.28,1.07,96.9
05/04/21,90.0,49.5,97.2,74.7,102.6,0.95,85.5
06/04/21,115.0,63.25,124.2,95.45,131.1,1.21,109.25
07/04/21,101.0,55.55,109.08,83.83,115.14,1.06,95.95
08/04/21,99.0,54.45,106.92,82.17,112.86,1.04,94.05
09/04/21,99.0,54.45,106.92,82.17,112.86,1.04,94.05
10/04/21,137.0,75.35,147.96,113.71,156.18,1.44,130.15
11/04/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
12/04/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
13/04/21,111.0,61.05,119.88,92.13,126.54,1.17,105.45
14/04/21,94.0,51.7,101.52,78.02,107.16,0.99,89.3
15/04/21,88.0,48.4,95.04,73.04,100.32,0.92,83.6
16/04/21,79.0,43.45,85.32,65.57,90.06,0.83,75.05
17/04/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
18/04/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
19/04/21,88.0,48.4,95.04,73.04,100.32,0.92,83.6
20/04/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
21/04/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
22/04/21,70.0,38.5,75.6,58.1,79.8,0.74,66.5
23/04/21,79.0,43.45,85.32,65.57,90.06,0.83,75.05
24/04/21,75.0,41.25,81.0,62.25,85.5,0.79,71.25
25/04/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
26/04/21,129.0,70.95,139.32,107.07,147.06,1.35,122.55
27/04/21,185.0,101.75,199.8,153.55,210.9,1.94,175.75
28/04/21,125.0,68.75,135.0,103.75,142.5,1.31,118.75
29/04/21,81.0,44.55,87.48,67.23,92.34,0.85,76.95
30/04/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
01/05/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
02/05/21,71.0,39.05,76.68,58.93,80.94,0.75,67.45
03/05/21,105.0,57.75,113.4,87.15,119.7,1.1,99.75
04/05/21,80.0,44.0,86.4,66.4,91.2,0.84,76.0
05/05/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
06/05/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
07/05/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
08/05/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
09/05/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
10/05/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
11/05/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
12/05/21,59.0,32.45,63.72,48.97,67.26,0.62,56.05
13/05/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
14/05/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
15/05/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
16/05/21,80.0,44.0,86.4,66.4,91.2,0.84,76.0
17/05/21,47.0,25.85,50.76,39.01,53.58,0.49,44.65
18/05/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
19/05/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
20/05/21,88.0,48.4,95.04,73.04,100.32,0.92,83.6
21/05/21,120.0,66.0,129.6,99.6,136.8,1.26,114.0
22/05/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
23/05/21,81.0,44.55,87.48,67.23,92.34,0.85,76.95
24/05/21,71.0,39.05,76.68,58.93,80.94,0.75,67.45
25/05/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
26/05/21,71.0,39.05,76.68,58.93,80.94,0.75,67.45
27/05/21,73.0,40.15,78.84,60.59,83.22,0.77,69.35
28/05/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
29/05/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
30/05/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
31/05/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
01/06/21,61.0,33.55,65.88,50.63,69.54,0.64,57.95
02/06/21,50.0,27.5,54.0,41.5,57.0,0.53,47.5
03/06/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
04/06/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
05/06/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
06/06/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
07/06/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
08/06/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
09/06/21,39.0,21.45,42.12,32.37,44.46,0.41,37.05
10/06/21,33.0,18.15,35.64,27.39,37.62,0.35,31.35
11/06/21,45.0,24.75,48.6,37.35,51.3,0.47,42.75
12/06/21,34.0,18.7,36.72,28.22,38.76,0.36,32.3
13/06/21,41.0,22.55,44.28,34.03,46.74,0.43,38.95
14/06/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
15/06/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
16/06/21,41.0,22.55,44.28,34.03,46.74,0.43,38.95
17/06/21,70.0,38.5,75.6,58.1,79.8,0.74,66.5
18/06/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
19/06/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
20/06/21,96.0,52.8,103.68,79.68,109.44,1.01,91.2
21/06/21,117.0,64.35,126.36,97.11,133.38,1.23,111.15
22/06/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
23/06/21,93.0,51.15,100.44,77.19,106.02,0.98,88.35
24/06/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
25/06/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
26/06/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
27/06/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
28/06/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
29/06/21,60.0,33.0,64.8,49.8,68.4,0.63,57.0
30/06/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
01/07/21,70.0,38.5,75.6,58.1,79.8,0.74,66.5
02/07/21,62.0,34.1,66.96,51.46,70.68,0.65,58.9
03/07/21,60.0,33.0,64.8,49.8,68.4,0.63,57.0
04/07/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
05/07/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
06/07/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
07/07/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
08/07/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
09/07/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
10/07/21,59.0,32.45,63.72,48.97,67.26,0.62,56.05
11/07/21,50.0,27.5,54.0,41.5,57.0,0.53,47.5
12/07/21,40.0,22.0,43.2,33.2,45.6,0.42,38.0
13/07/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
14/07/21,47.0,25.85,50.76,39.01,53.58,0.49,44.65
15/07/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
16/07/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
17/07/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
18/07/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
19/07/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
20/07/21,57.0,31.35,61.56,47.31,64.98,0.6,54.15
21/07/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
22/07/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
23/07/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
24/07/21,59.0,32.45,63.72,48.97,67.26,0.62,56.05
25/07/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
26/07/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
27/07/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
28/07/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
29/07/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
30/07/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
31/07/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
01/08/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
02/08/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
03/08/21,50.0,27.5,54.0,41.5,57.0,0.53,47.5
04/08/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
05/08/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
06/08/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
07/08/21,59.0,32.45,63.72,48.97,67.26,0.62,56.05
08/08/21,71.0,39.05,76.68,58.93,80.94,0.75,67.45
09/08/21,57.0,31.35,61.56,47.31,64.98,0.6,54.15
10/08/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
11/08/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
12/08/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
13/08/21,61.0,33.55,65.88,50.63,69.54,0.64,57.95
14/08/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
15/08/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
16/08/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
17/08/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
18/08/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
19/08/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
20/08/21,45.0,24.75,48.6,37.35,51.3,0.47,42.75
21/08/21,40.0,22.0,43.2,33.2,45.6,0.42,38.0
22/08/21,50.0,27.5,54.0,41.5,57.0,0.53,47.5
23/08/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
24/08/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
25/08/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
26/08/21,47.0,25.85,50.76,39.01,53.58,0.49,44.65
27/08/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
28/08/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
29/08/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
30/08/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
31/08/21,59.0,32.45,63.72,48.97,67.26,0.62,56.05
01/09/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
02/09/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
03/09/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
04/09/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
05/09/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
06/09/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
07/09/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
08/09/21,47.0,25.85,50.76,39.01,53.58,0.49,44.65
09/09/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
10/09/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
11/09/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
12/09/21,44.0,24.2,47.52,36.52,50.16,0.46,41.8
13/09/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
14/09/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
15/09/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
16/09/21,75.0,41.25,81.0,62.25,85.5,0.79,71.25
17/09/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
18/09/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
19/09/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
20/09/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
21/09/21,47.0,25.85,50.76,39.01,53.58,0.49,44.65
22/09/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
23/09/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
24/09/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
25/09/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
26/09/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
27/09/21,61.0,33.55,65.88,50.63,69.54,0.64,57.95
28/09/21,62.0,34.1,66.96,51.46,70.68,0.65,58.9
29/09/21,45.0,24.75,48.6,37.35,51.3,0.47,42.75
30/09/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
01/10/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
02/10/21,77.0,42.35,83.16,63.91,87.78,0.81,73.15
03/10/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
04/10/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
05/10/21,71.0,39.05,76.68,58.93,80.94,0.75,67.45
06/10/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
07/10/21,61.0,33.55,65.88,50.63,69.54,0.64,57.95
08/10/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
09/10/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
10/10/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
11/10/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
12/10/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
13/10/21,84.0,46.2,90.72,69.72,95.76,0.88,79.8
14/10/21,140.0,77.0,151.2,116.2,159.6,1.47,133.0
15/10/21,141.0,77.55,152.28,117.03,160.74,1.48,133.95
16/10/21,107.0,58.85,115.56,88.81,121.98,1.12,101.65
17/10/21,153.0,84.15,165.24,126.99,174.42,1.61,145.35
18/10/21,102.0,56.1,110.16,84.66,116.28,1.07,96.9
19/10/21,94.0,51.7,101.52,78.02,107.16,0.99,89.3
20/10/21,87.0,47.85,93.96,72.21,99.18,0.91,82.65
21/10/21,106.0,58.3,114.48,87.98,120.84,1.11,100.7
22/10/21,143.0,78.65,154.44,118.69,163.02,1.5,135.85
23/10/21,111.0,61.05,119.88,92.13,126.54,1.17,105.45
24/10/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
25/10/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
26/10/21,96.0,52.8,103.68,79.68,109.44,1.01,91.2
27/10/21,119.0,65.45,128.52,98.77,135.66,1.25,113.05
28/10/21,130.0,71.5,140.4,107.9,148.2,1.37,123.5
29/10/21,126.0,69.3,136.08,104.58,143.64,1.32,119.7
30/10/21,128.0,70.4,138.24,106.24,145.92,1.34,121.6
31/10/21,155.0,85.25,167.4,128.65,176.7,1.63,147.25
01/11/21,188.0,103.4,203.04,156.04,214.32,1.97,178.6
02/11/21,211.0,116.05,227.88,175.13,240.54,2.22,200.45
03/11/21,179.0,98.45,193.32,148.57,204.06,1.88,170.05
04/11/21,164.0,90.2,177.12,136.12,186.96,1.72,155.8
05/11/21,199.0,109.45,214.92,165.17,226.86,2.09,189.05
06/11/21,117.0,64.35,126.36,97.11,133.38,1.23,111.15
07/11/21,110.0,60.5,118.8,91.3,125.4,1.16,104.5
08/11/21,176.0,96.8,190.08,146.08,200.64,1.85,167.2
09/11/21,172.0,94.6,185.76,142.76,196.08,1.81,163.4
10/11/21,164.0,90.2,177.12,136.12,186.96,1.72,155.8
11/11/21,174.0,95.7,187.92,144.42,198.36,1.83,165.3
12/11/21,171.0,94.05,184.68,141.93,194.94,1.8,162.45
13/11/21,195.0,107.25,210.6,161.85,222.3,2.05,185.25
14/11/21,201.0,110.55,217.08,166.83,229.14,2.11,190.95
15/11/21,200.0,110.0,216.0,166.0,228.0,2.1,190.0
16/11/21,222.0,122.1,239.76,184.26,253.08,2.33,210.9
17/11/21,153.0,84.15,165.24,126.99,174.42,1.61,145.35
18/11/21,81.0,44.55,87.48,67.23,92.34,0.85,76.95
19/11/21,84.0,46.2,90.72,69.72,95.76,0.88,79.8
20/11/21,102.0,56.1,110.16,84.66,116.28,1.07,96.9
21/11/21,84.0,46.2,90.72,69.72,95.76,0.88,79.8
22/11/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
23/11/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
24/11/21,94.0,51.7,101.52,78.02,107.16,0.99,89.3
25/11/21,149.0,81.95,160.92,123.67,169.86,1.56,141.55
26/11/21,136.0,74.8,146.88,112.88,155.04,1.43,129.2
27/11/21,152.0,83.6,164.16,126.16,173.28,1.6,144.4
28/11/21,145.0,79.75,156.6,120.35,165.3,1.52,137.75
29/11/21,120.0,66.0,129.6,99.6,136.8,1.26,114.0
30/11/21,150.0,82.5,162.0,124.5,171.0,1.58,142.5
01/12/21,154.0,84.7,166.32,127.82,175.56,1.62,146.3
02/12/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
03/12/21,93.0,51.15,100.44,77.19,106.02,0.98,88.35
04/12/21,116.0,63.8,125.28,96.28,132.24,1.22,110.2
05/12/21,109.0,59.95,117.72,90.47,124.26,1.14,103.55
06/12/21,95.0,52.25,102.6,78.85,108.3,1.0,90.25
07/12/21,218.0,119.9,235.44,180.94,248.52,2.29,207.1
08/12/21,216.0,118.8,233.28,179.28,246.24,2.27,205.2
09/12/21,211.0,116.05,227.88,175.13,240.54,2.22,200.45
10/12/21,193.0,106.15,208.44,160.19,220.02,2.03,183.35
11/12/21,173.0,95.15,186.84,143.59,197.22,1.82,164.35
12/12/21,184.0,101.2,198.72,152.72,209.76,1.93,174.8
13/12/21,181.0,99.55,195.48,150.23,206.34,1.9,171.95
14/12/21,119.0,65.45,128.52,98.77,135.66,1.25,113.05
15/12/21,176.0,96.8,190.08,146.08,200.64,1.85,167.2
16/12/21,223.0,122.65,240.84,185.09,254.22,2.34,211.85
17/12/21,241.0,132.55,260.28,200.03,274.74,2.53,228.95
18/12/21,236.0,129.8,254.88,195.88,269.04,2.48,224.2
19/12/21,214.0,117.7,231.12,177.62,243.96,2.25,203.3
20/12/21,199.0,109.45,214.92,165.17,226.86,2.09,189.05
21/12/21,232.0,127.6,250.56,192.56,264.48,2.44,220.4
22/12/21,230.0,126.5,248.4,190.9,262.2,2.42,218.5
23/12/21,214.0,117.7,231.12,177.62,243.96,2.25,203.3
24/12/21,180.0,99.0,194.4,149.4,205.2,1.89,171.0
25/12/21,110.0,60.5,118.8,91.3,125.4,1.16,104.5
26/12/21,182.0,100.1,196.56,151.06,207.48,1.91,172.9
27/12/21,215.0,118.25,232.2,178.45,245.1,2.26,204.25
28/12/21,201.0,110.55,217.08,166.83,229.14,2.11,190.95
29/12/21,138.0,75.9,149.04,114.54,157.32,1.45,131.1
30/12/21,155.0,85.25,167.4,128.65,176.7,1.63,147.25
31/12/21,176.0,96.8,190.08,146.08,200.64,1.85,167.2
01/01/22,173.0,95.15,186.84,143.59,197.22,1.82,164.35
02/01/22,150.0,82.5,162.0,124.5,171.0,1.58,142.5
03/01/22,156.0,85.8,168.48,129.48,177.84,1.64,148.2
04/01/22,184.0,101.2,198.72,152.72,209.76,1.93,174.8
05/01/22,219.0,120.45,236.52,181.77,249.66,2.3,208.05
06/01/22,170.0,93.5,183.6,141.1,193.8,1.79,161.5
07/01/22,204.0,112.2,220.32,169.32,232.56,2.14,193.8
08/01/22,134.0,73.7,144.72,111.22,152.76,1.41,127.3
09/01/22,88.0,48.4,95.04,73.04,100.32,0.92,83.6
10/01/22,74.0,40.7,79.92,61.42,84.36,0.78,70.3
11/01/22,137.0,75.35,147.96,113.71,156.18,1.44,130.15
12/01/22,132.0,72.6,142.56,109.56,150.48,1.39,125.4
13/01/22,172.0,94.6,185.76,142.76,196.08,1.81,163.4
14/01/22,208.0,114.4,224.64,172.64,237.12,2.18,197.6
15/01/22,182.0,100.1,196.56,151.06,207.48,1.91,172.9
16/01/22,160.0,88.0,172.8,132.8,182.4,1.68,152.0
17/01/22,147.0,80.85,158.76,122.01,167.58,1.54,139.65
18/01/22,171.0,94.05,184.68,141.93,194.94,1.8,162.45
19/01/22,181.0,99.55,195.48,150.23,206.34,1.9,171.95
20/01/22,154.0,84.7,166.32,127.82,175.56,1.62,146.3
21/01/22,110.0,60.5,118.8,91.3,125.4,1.16,104.5
22/01/22,99.0,54.45,106.92,82.17,112.86,1.04,94.05
23/01/22,247.0,135.85,266.76,205.01,281.58,2.59,234.65
24/01/22,381.0,209.55,411.48,316.23,434.34,4.0,361.95
25/01/22,268.0,147.4,289.44,222.44,305.52,2.81,254.6
26/01/22,267.0,146.85,288.36,221.61,304.38,2.8,253.65
27/01/22,212.0,116.6,228.96,175.96,241.68,2.23,201.4
28/01/22,160.0,88.0,172.8,132.8,182.4,1.68,152.0
29/01/22,162.0,89.1,174.96,134.46,184.68,1.7,153.9
30/01/22,168.0,92.4,181.44,139.44,191.52,1.76,159.6
31/01/22,176.0,96.8,190.08,146.08,200.64,1.85,167.2
01/02/22,177.0,97.35,191.16,146.91,201.78,1.86,168.15
02/02/22,179.0,98.45,193.32,148.57,204.06,1.88,170.05
03/02/22,187.0,102.85,201.96,155.21,213.18,1.96,177.65
04/02/22,162.0,89.1,174.96,134.46,184.68,1.7,153.9
05/02/22,276.0,151.8,298.08,229.08,314.64,2.9,262.2
06/02/22,228.0,125.4,246.24,189.24,259.92,2.39,216.6
07/02/22,181.0,99.55,195.48,150.23,206.34,1.9,171.95
08/02/22,116.0,63.8,125.28,96.28,132.24,1.22,110.2
09/02/22,103.0,56.65,111.24,85.49,117.42,1.08,97.85
10/02/22,138.0,75.9,149.04,114.54,157.32,1.45,131.1
11/02/22,159.0,87.45,171.72,131.97,181.26,1.67,151.05
12/02/22,153.0,84.15,165.24,126.99,174.42,1.61,145.35
13/02/22,174.0,95.7,187.92,144.42,198.36,1.83,165.3
14/02/22,128.0,70.4,138.24,106.24,145.92,1.34,121.6
15/02/22,105.0,57.75,113.4,87.15,119.7,1.1,99.75
16/02/22,93.0,51.15,100.44,77.19,106.02,0.98,88.35
17/02/22,88.0,48.4,95.04,73.04,100.32,0.92,83.6
18/02/22,111.0,61.05,119.88,92.13,126.54,1.17,105.45
19/02/22,143.0,78.65,154.44,118.69,163.02,1.5,135.85
20/02/22,132.0,72.6,142.56,109.56,150.48,1.39,125.4
21/02/22,154.0,84.7,166.32,127.82,175.56,1.62,146.3
22/02/22,158.0,86.9,170.64,131.14,180.12,1.66,150.1
23/02/22,119.0,65.45,128.52,98.77,135.66,1.25,113.05
24/02/22,168.0,92.4,181.44,139.44,191.52,1.76,159.6
25/02/22,219.0,120.45,236.52,181.77,249.66,2.3,208.05
26/02/22,223.0,122.65,240.84,185.09,254.22,2.34,211.85
27/02/22,156.0,85.8,168.48,129.48,177.84,1.64,148.2
28/02/22,215.0,118.25,232.2,178.45,245.1,2.26,204.25
01/03/22,187.0,102.85,201.96,155.21,213.18,1.96,177.65
02/03/22,216.0,118.8,233.28,179.28,246.24,2.27,205.2
03/03/22,204.0,112.2,220.32,169.32,232.56,2.14,193.8
04/03/22,177.0,97.35,191.16,146.91,201.78,1.86,168.15
05/03/22,167.0,91.85,180.36,138.61,190.38,1.75,158.65
06/03/22,185.0,101.75,199.8,153.55,210.9,1.94,175.75
07/03/22,170.0,93.5,183.6,141.1,193.8,1.79,161.5
08/03/22,204.0,112.2,220.32,169.32,232.56,2.14,193.8
09/03/22,210.0,115.5,226.8,174.3,239.4,2.21,199.5
10/03/22,206.0,113.3,222.48,170.98,234.84,2.16,195.7
11/03/22,195.0,107.25,210.6,161.85,222.3,2.05,185.25
12/03/22,168.0,92.4,181.44,139.44,191.52,1.76,159.6
13/03/22,170.0,93.5,183.6,141.1,193.8,1.79,161.5
14/03/22,167.0,91.85,180.36,138.61,190.38,1.75,158.65
15/03/22,198.0,108.9,213.84,164.34,225.72,2.08,188.1
16/03/22,184.0,101.2,198.72,152.72,209.76,1.93,174.8
17/03/22,189.0,103.95,204.12,156.87,215.46,1.98,179.55
18/03/22,187.0,102.85,201.96,155.21,213.18,1.96,177.65
19/03/22,111.0,61.05,119.88,92.13,126.54,1.17,105.45
20/03/22,106.0,58.3,114.48,87.98,120.84,1.11,100.7
21/03/22,159.0,87.45,171.72,131.97,181.26,1.67,151.05
22/03/22,152.0,83.6,164.16,126.16,173.28,1.6,144.4
23/03/22,155.0,85.25,167.4,128.65,176.7,1.63,147.25
24/03/22,211.0,116.05,227.88,175.13,240.54,2.22,200.45
25/03/22,132.0,72.6,142.56,109.56,150.48,1.39,125.4
26/03/22,109.0,59.95,117.72,90.47,124.26,1.14,103.55
27/03/22,110.0,60.5,118.8,91.3,125.4,1.16,104.5
28/03/22,113.0,62.15,122.04,93.79,128.82,1.19,107.35
29/03/22,127.0,69.85,137.16,105.41,144.78,1.33,120.65
30/03/22,128.0,70.4,138.24,106.24,145.92,1.34,121.6
31/03/22,105.0,57.75,113.4,87.15,119.7,1.1,99.75
01/04/22,196.0,107.8,211.68,162.68,223.44,2.06,186.2
02/04/22,214.0,117.7,231.12,177.62,243.96,2.25,203.3
03/04/22,172.0,94.6,185.76,142.76,196.08,1.81,163.4
04/04/22,142.0,78.1,153.36,117.86,161.88,1.49,134.9
05/04/22,108.0,59.4,116.64,89.64,123.12,1.13,102.6
06/04/22,98.0,53.9,105.84,81.34,111.72,1.03,93.1
07/04/22,104.0,57.2,112.32,86.32,118.56,1.09,98.8
08/04/22,106.0,58.3,114.48,87.98,120.84,1.11,100.7
09/04/22,81.0,44.55,87.48,67.23,92.34,0.85,76.95
10/04/22,74.0,40.7,79.92,61.42,84.36,0.78,70.3
11/04/22,71.0,39.05,76.68,58.93,80.94,0.75,67.45
12/04/22,94.0,51.7,101.52,78.02,107.16,0.99,89.3
13/04/22,92.0,50.6,99.36,76.36,104.88,0.97,87.4
14/04/22,88.0,48.4,95.04,73.04,100.32,0.92,83.6
15/04/22,72.0,39.6,77.76,59.76,82.08,0.76,68.4
16/04/22,89.0,48.95,96.12,73.87,101.46,0.93,84.55
17/04/22,94.0,51.7,101.52,78.02,107.16,0.99,89.3
18/04/22,83.0,45.65,89.64,68.89,94.62,0.87,78.85
19/04/22,80.0,44.0,86.4,66.4,91.2,0.84,76.0
20/04/22,81.0,44.55,87.48,67.23,92.34,0.85,76.95
21/04/22,125.0,68.75,135.0,103.75,142.5,1.31,118.75
22/04/22,127.0,69.85,137.16,105.41,144.78,1.33,120.65
23/04/22,139.0,76.45,150.12,115.37,158.46,1.46,132.05
24/04/22,104.0,57.2,112.32,86.32,118.56,1.09,98.8
25/04/22,91.0,50.05,98.28,75.53,103.74,0.96,86.45
26/04/22,101.0,55.55,109.08,83.83,115.14,1.06,95.95
27/04/22,85.0,46.75,91.8,70.55,96.9,0.89,80.75
28/04/22,114.0,62.7,123.12,94.62,129.96,1.2,108.3
29/04/22,102.0,56.1,110.16,84.66,116.28,1.07,96.9
30/04/22,86.0,47.3,92.88,71.38,98.04,0.9,81.7
01/05/22,89.0,48.95,96.12,73.87,101.46,0.93,84.55
02/05/22,103.0,56.65,111.24,85.49,117.42,1.08,97.85
03/05/22,91.0,50.05,98.28,75.53,103.74,0.96,86.45
04/05/22,103.0,56.65,111.24,85.49,117.42,1.08,97.85
05/05/22,118.0,64.9,127.44,97.94,134.52,1.24,112.1
06/05/22,139.0,76.45,150.12,115.37,158.46,1.46,132.05
07/05/22,189.0,103.95,204.12,156.87,215.46,1.98,179.55
08/05/22,169.0,92.95,182.52,140.27,192.66,1.77,160.55
09/05/22,117.0,64.35,126.36,97.11,133.38,1.23,111.15
10/05/22,114.0,62.7,123.12,94.62,129.96,1.2,108.3
11/05/22,118.0,64.9,127.44,97.94,134.52,1.24,112.1
12/05/22,122.0,67.1,131.76,101.26,139.08,1.28,115.9
13/05/22,123.0,67.65,132.84,102.09,140.22,1.29,116.85
14/05/22,132.0,72.6,142.56,109.56,150.48,1.39,125.4
15/05/22,118.0,64.9,127.44,97.94,134.52,1.24,112.1
16/05/22,131.0,72.05,141.48,108.73,149.34,1.38,124.45
17/05/22,157.0,86.35,169.56,130.31,178.98,1.65,149.15
