Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
03/04/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
04/04/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
05/04/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
06/04/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
07/04/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
08/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
09/04/20,42.0,23.1,45.36,34.86,47.88,0.44,39.9
10/04/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
11/04/20,43.0,23.65,46.44,35.69,49.02,0.45,40.85
12/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
13/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
14/04/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
15/04/20,42.0,23.1,45.36,34.86,47.88,0.44,39.9
16/04/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
17/04/20,43.0,23.65,46.44,35.69,49.02,0.45,40.85
18/04/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
19/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
20/04/20,39.0,21.45,42.12,32.37,44.46,0.41,37.05
21/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
22/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
23/04/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
24/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
25/04/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
26/04/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
27/04/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
28/04/20,49.0,26.95,52.92,40.67,55.86,0.51,46.55
29/04/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
30/04/20,49.0,26.95,52.92,40.67,55.86,0.51,46.55
01/05/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
02/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
03/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
04/05/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
05/05/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
06/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
07/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
08/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
09/05/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
10/05/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
11/05/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
12/05/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
13/05/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
14/05/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
15/05/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
16/05/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
17/05/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
18/05/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
19/05/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
20/05/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
21/05/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
22/05/20,81.0,44.55,87.48,67.23,92.34,0.85,76.95
23/05/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
24/05/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
25/05/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
26/05/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
27/05/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
28/05/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
29/05/20,97.0,53.35,104.76,80.51,110.58,1.02,92.15
30/05/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
31/05/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
01/06/20,92.0,50.6,99.36,76.36,104.88,0.97,87.4
02/06/20,77.0,42.35,83.16,63.91,87.78,0.81,73.15
03/06/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
04/06/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
05/06/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
06/06/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
07/06/20,88.0,48.4,95.04,73.04,100.32,0.92,83.6
08/06/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
09/06/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
10/06/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
11/06/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
12/06/20,112.0,61.6,120.96,92.96,127.68,1.18,106.4
13/06/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
14/06/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
15/06/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
16/06/20,72.0,39.6,77.76,59.76,82.08,0.76,68.4
17/06/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
18/06/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
19/06/20,104.0,57.2,112.32,86.32,118.56,1.09,98.8
20/06/20,110.0,60.5,118.8,91.3,125.4,1.16,104.5
21/06/20,88.0,48.4,95.04,73.04,100.32,0.92,83.6
22/06/20,100.0,55.0,108.0,83.0,114.0,1.05,95.0
23/06/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
24/06/20,110.0,60.5,118.8,91.3,125.4,1.16,104.5
25/06/20,88.0,48.4,95.04,73.04,100.32,0.92,83.6
26/06/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
27/06/20,82.0,45.1,88.56,68.06,93.48,0.86,77.9
28/06/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
29/06/20,93.0,51.15,100.44,77.19,106.02,0.98,88.35
30/06/20,92.0,50.6,99.36,76.36,104.88,0.97,87.4
01/07/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
02/07/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
03/07/20,132.0,72.6,142.56,109.56,150.48,1.39,125.4
04/07/20,117.0,64.35,126.36,97.11,133.38,1.23,111.15
05/07/20,85.0,46.75,91.8,70.55,96.9,0.89,80.75
06/07/20,109.0,59.95,117.72,90.47,124.26,1.14,103.55
07/07/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
08/07/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
09/07/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
10/07/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
11/07/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
12/07/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
13/07/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
14/07/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
15/07/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
16/07/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
17/07/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
18/07/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
19/07/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
20/07/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
21/07/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
22/07/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
23/07/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
24/07/20,77.0,42.35,83.16,63.91,87.78,0.81,73.15
25/07/20,105.0,57.75,113.4,87.15,119.7,1.1,99.75
26/07/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
27/07/20,102.0,56.1,110.16,84.66,116.28,1.07,96.9
28/07/20,75.0,41.25,81.0,62.25,85.5,0.79,71.25
29/07/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
30/07/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
31/07/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
01/08/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
02/08/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
03/08/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
04/08/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
05/08/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
06/08/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
07/08/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
08/08/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
09/08/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
10/08/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
11/08/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
12/08/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
13/08/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
14/08/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
15/08/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
16/08/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
17/08/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
18/08/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
19/08/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
20/08/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
21/08/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
22/08/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
23/08/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
24/08/20,61.0,33.55,65.88,50.63,69.54,0.64,57.95
25/08/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
26/08/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
27/08/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
28/08/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
29/08/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
30/08/20,68.0,37.4,73.44,56.44,77.52,0.71,64.6
31/08/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
01/09/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
02/09/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
03/09/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
04/09/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
05/09/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
06/09/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
07/09/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
08/09/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
09/09/20,85.0,46.75,91.8,70.55,96.9,0.89,80.75
10/09/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
11/09/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
12/09/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
13/09/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
14/09/20,44.0,24.2,47.52,36.52,50.16,0.46,41.8
15/09/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
16/09/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
17/09/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
18/09/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
19/09/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
20/09/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
21/09/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
22/09/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
23/09/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
24/09/20,70.0,38.5,75.6,58.1,79.8,0.74,66.5
25/09/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
26/09/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
27/09/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
28/09/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
29/09/20,108.0,59.4,116.64,89.64,123.12,1.13,102.6
30/09/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
01/10/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
02/10/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
03/10/20,46.0,25.3,49.68,38.18,52.44,0.48,43.7
04/10/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
05/10/20,45.0,24.75,48.6,37.35,51.3,0.47,42.75
06/10/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
07/10/20,58.0,31.9,62.64,48.14,66.12,0.61,55.1
08/10/20,56.0,30.8,60.48,46.48,63.84,0.59,53.2
09/10/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
10/10/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
11/10/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
12/10/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
13/10/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
14/10/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
15/10/20,54.0,29.7,58.32,44.82,61.56,0.57,51.3
16/10/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
17/10/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
18/10/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
19/10/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
20/10/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
21/10/20,51.0,28.05,55.08,42.33,58.14,0.54,48.45
22/10/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
23/10/20,62.0,34.1,66.96,51.46,70.68,0.65,58.9
24/10/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
25/10/20,80.0,44.0,86.4,66.4,91.2,0.84,76.0
26/10/20,89.0,48.95,96.12,73.87,101.46,0.93,84.55
27/10/20,109.0,59.95,117.72,90.47,124.26,1.14,103.55
28/10/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
29/10/20,63.0,34.65,68.04,52.29,71.82,0.66,59.85
30/10/20,78.0,42.9,84.24,64.74,88.92,0.82,74.1
31/10/20,118.0,64.9,127.44,97.94,134.52,1.24,112.1
01/11/20,117.0,64.35,126.36,97.11,133.38,1.23,111.15
02/11/20,87.0,47.85,93.96,72.21,99.18,0.91,82.65
03/11/20,148.0,81.4,159.84,122.84,168.72,1.55,140.6
04/11/20,90.0,49.5,97.2,74.7,102.6,0.95,85.5
05/11/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
06/11/20,48.0,26.4,51.84,39.84,54.72,0.5,45.6
07/11/20,55.0,30.25,59.4,45.65,62.7,0.58,52.25
08/11/20,85.0,46.75,91.8,70.55,96.9,0.89,80.75
09/11/20,113.0,62.15,122.04,93.79,128.82,1.19,107.35
10/11/20,116.0,63.8,125.28,96.28,132.24,1.22,110.2
11/11/20,103.0,56.65,111.24,85.49,117.42,1.08,97.85
12/11/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
13/11/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
14/11/20,57.0,31.35,61.56,47.31,64.98,0.6,54.15
15/11/20,98.0,53.9,105.84,81.34,111.72,1.03,93.1
16/11/20,40.0,22.0,43.2,33.2,45.6,0.42,38.0
17/11/20,43.0,23.65,46.44,35.69,49.02,0.45,40.85
18/11/20,52.0,28.6,56.16,43.16,59.28,0.55,49.4
19/11/20,38.0,20.9,41.04,31.54,43.32,0.4,36.1
20/11/20,53.0,29.15,57.24,43.99,60.42,0.56,50.35
21/11/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
22/11/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
23/11/20,76.0,41.8,82.08,63.08,86.64,0.8,72.2
24/11/20,86.0,47.3,92.88,71.38,98.04,0.9,81.7
25/11/20,47.0,25.85,50.76,39.01,53.58,0.49,44.65
26/11/20,84.0,46.2,90.72,69.72,95.76,0.88,79.8
27/11/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
28/11/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
29/11/20,67.0,36.85,72.36,55.61,76.38,0.7,63.65
30/11/20,71.0,39.05,76.68,58.93,80.94,0.75,67.45
01/12/20,60.0,33.0,64.8,49.8,68.4,0.63,57.0
02/12/20,66.0,36.3,71.28,54.78,75.24,0.69,62.7
03/12/20,42.0,23.1,45.36,34.86,47.88,0.44,39.9
04/12/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
05/12/20,32.0,17.6,34.56,26.56,36.48,0.34,30.4
06/12/20,28.0,15.4,30.24,23.24,31.92,0.29,26.6
07/12/20,30.0,16.5,32.4,24.9,34.2,0.32,28.5
08/12/20,36.0,19.8,38.88,29.88,41.04,0.38,34.2
09/12/20,50.0,27.5,54.0,41.5,57.0,0.53,47.5
10/12/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
11/12/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
12/12/20,105.0,57.75,113.4,87.15,119.7,1.1,99.75
13/12/20,130.0,71.5,140.4,107.9,148.2,1.37,123.5
14/12/20,73.0,40.15,78.84,60.59,83.22,0.77,69.35
15/12/20,87.0,47.85,93.96,72.21,99.18,0.91,82.65
16/12/20,69.0,37.95,74.52,57.27,78.66,0.72,65.55
17/12/20,59.0,32.45,63.72,48.97,67.26,0.62,56.05
18/12/20,64.0,35.2,69.12,53.12,72.96,0.67,60.8
19/12/20,90.0,49.5,97.2,74.7,102.6,0.95,85.5
20/12/20,94.0,51.7,101.52,78.02,107.16,0.99,89.3
21/12/20,89.0,48.95,96.12,73.87,101.46,0.93,84.55
22/12/20,99.0,54.45,106.92,82.17,112.86,1.04,94.05
23/12/20,110.0,60.5,118.8,91.3,125.4,1.16,104.5
24/12/20,105.0,57.75,113.4,87.15,119.7,1.1,99.75
25/12/20,107.0,58.85,115.56,88.81,121.98,1.12,101.65
26/12/20,93.0,51.15,100.44,77.19,106.02,0.98,88.35
27/12/20,95.0,52.25,102.6,78.85,108.3,1.0,90.25
28/12/20,108.0,59.4,116.64,89.64,123.12,1.13,102.6
29/12/20,114.0,62.7,123.12,94.62,129.96,1.2,108.3
30/12/20,74.0,40.7,79.92,61.42,84.36,0.78,70.3
31/12/20,65.0,35.75,70.2,53.95,74.1,0.68,61.75
01/01/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
02/01/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
03/01/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
04/01/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
05/01/21,43.0,23.65,46.44,35.69,49.02,0.45,40.85
06/01/21,38.0,20.9,41.04,31.54,43.32,0.4,36.1
07/01/21,44.0,24.2,47.52,36.52,50.16,0.46,41.8
08/01/21,41.0,22.55,44.28,34.03,46.74,0.43,38.95
09/01/21,86.0,47.3,92.88,71.38,98.04,0.9,81.7
10/01/21,94.0,51.7,101.52,78.02,107.16,0.99,89.3
11/01/21,92.0,50.6,99.36,76.36,104.88,0.97,87.4
12/01/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
13/01/21,122.0,67.1,131.76,101.26,139.08,1.28,115.9
14/01/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
15/01/21,96.0,52.8,103.68,79.68,109.44,1.01,91.2
16/01/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
17/01/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
18/01/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
19/01/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
20/01/21,102.0,56.1,110.16,84.66,116.28,1.07,96.9
21/01/21,104.0,57.2,112.32,86.32,118.56,1.09,98.8
22/01/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
23/01/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
24/01/21,75.0,41.25,81.0,62.25,85.5,0.79,71.25
25/01/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
26/01/21,70.0,38.5,75.6,58.1,79.8,0.74,66.5
27/01/21,91.0,50.05,98.28,75.53,103.74,0.96,86.45
28/01/21,145.0,79.75,156.6,120.35,165.3,1.52,137.75
29/01/21,130.0,71.5,140.4,107.9,148.2,1.37,123.5
30/01/21,116.0,63.8,125.28,96.28,132.24,1.22,110.2
31/01/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
01/02/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
02/02/21,88.0,48.4,95.04,73.04,100.32,0.92,83.6
03/02/21,83.0,45.65,89.64,68.89,94.62,0.87,78.85
04/02/21,84.0,46.2,90.72,69.72,95.76,0.88,79.8
05/02/21,104.0,57.2,112.32,86.32,118.56,1.09,98.8
06/02/21,109.0,59.95,117.72,90.47,124.26,1.14,103.55
07/02/21,110.0,60.5,118.8,91.3,125.4,1.16,104.5
08/02/21,74.0,40.7,79.92,61.42,84.36,0.78,70.3
09/02/21,86.0,47.3,92.88,71.38,98.04,0.9,81.7
10/02/21,96.0,52.8,103.68,79.68,109.44,1.01,91.2
11/02/21,95.0,52.25,102.6,78.85,108.3,1.0,90.25
12/02/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
13/02/21,80.0,44.0,86.4,66.4,91.2,0.84,76.0
14/02/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
15/02/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
16/02/21,69.0,37.95,74.52,57.27,78.66,0.72,65.55
17/02/21,86.0,47.3,92.88,71.38,98.04,0.9,81.7
18/02/21,81.0,44.55,87.48,67.23,92.34,0.85,76.95
19/02/21,83.0,45.65,89.64,68.89,94.62,0.87,78.85
20/02/21,84.0,46.2,90.72,69.72,95.76,0.88,79.8
21/02/21,38.0,20.9,41.04,31.54,43.32,0.4,36.1
22/02/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
23/02/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
24/02/21,89.0,48.95,96.12,73.87,101.46,0.93,84.55
25/02/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
26/02/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
27/02/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
28/02/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
01/03/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
02/03/21,78.0,42.9,84.24,64.74,88.92,0.82,74.1
03/03/21,83.0,45.65,89.64,68.89,94.62,0.87,78.85
04/03/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
05/03/21,73.0,40.15,78.84,60.59,83.22,0.77,69.35
06/03/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
07/03/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
08/03/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
09/03/21,76.0,41.8,82.08,63.08,86.64,0.8,72.2
10/03/21,50.0,27.5,54.0,41.5,57.0,0.53,47.5
11/03/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
12/03/21,43.0,23.65,46.44,35.69,49.02,0.45,40.85
13/03/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
14/03/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
15/03/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
16/03/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
17/03/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
18/03/21,61.0,33.55,65.88,50.63,69.54,0.64,57.95
19/03/21,82.0,45.1,88.56,68.06,93.48,0.86,77.9
20/03/21,98.0,53.9,105.84,81.34,111.72,1.03,93.1
21/03/21,70.0,38.5,75.6,58.1,79.8,0.74,66.5
22/03/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
23/03/21,93.0,51.15,100.44,77.19,106.02,0.98,88.35
24/03/21,108.0,59.4,116.64,89.64,123.12,1.13,102.6
25/03/21,120.0,66.0,129.6,99.6,136.8,1.26,114.0
26/03/21,98.0,53.9,105.84,81.34,111.72,1.03,93.1
27/03/21,73.0,40.15,78.84,60.59,83.22,0.77,69.35
28/03/21,58.0,31.9,62.64,48.14,66.12,0.61,55.1
29/03/21,45.0,24.75,48.6,37.35,51.3,0.47,42.75
30/03/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
31/03/21,57.0,31.35,61.56,47.31,64.98,0.6,54.15
01/04/21,57.0,31.35,61.56,47.31,64.98,0.6,54.15
02/04/21,71.0,39.05,76.68,58.93,80.94,0.75,67.45
03/04/21,83.0,45.65,89.64,68.89,94.62,0.87,78.85
04/04/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
05/04/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
06/04/21,68.0,37.4,73.44,56.44,77.52,0.71,64.6
07/04/21,63.0,34.65,68.04,52.29,71.82,0.66,59.85
08/04/21,82.0,45.1,88.56,68.06,93.48,0.86,77.9
09/04/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
10/04/21,66.0,36.3,71.28,54.78,75.24,0.69,62.7
11/04/21,67.0,36.85,72.36,55.61,76.38,0.7,63.65
12/04/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
13/04/21,55.0,30.25,59.4,45.65,62.7,0.58,52.25
14/04/21,60.0,33.0,64.8,49.8,68.4,0.63,57.0
15/04/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
16/04/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
17/04/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
18/04/21,43.0,23.65,46.44,35.69,49.02,0.45,40.85
19/04/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
20/04/21,54.0,29.7,58.32,44.82,61.56,0.57,51.3
21/04/21,52.0,28.6,56.16,43.16,59.28,0.55,49.4
22/04/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
23/04/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
24/04/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
25/04/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
26/04/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
27/04/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
28/04/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
29/04/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
30/04/21,53.0,29.15,57.24,43.99,60.42,0.56,50.35
01/05/21,64.0,35.2,69.12,53.12,72.96,0.67,60.8
02/05/21,48.0,26.4,51.84,39.84,54.72,0.5,45.6
03/05/21,46.0,25.3,49.68,38.18,52.44,0.48,43.7
04/05/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
05/05/21,42.0,23.1,45.36,34.86,47.88,0.44,39.9
06/05/21,43.0,23.65,46.44,35.69,49.02,0.45,40.85
07/05/21,65.0,35.75,70.2,53.95,74.1,0.68,61.75
08/05/21,51.0,28.05,55.08,42.33,58.14,0.54,48.45
09/05/21,56.0,30.8,60.48,46.48,63.84,0.59,53.2
10/05/21,41.0,22.55,44.28,34.03,46.74,0.43,38.95
11/05/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
12/05/21,72.0,39.6,77.76,59.76,82.08,0.76,68.4
13/05/21,85.0,46.75,91.8,70.55,96.9,0.89,80.75
14/05/21,94.0,51.7,101.52,78.02,107.16,0.99,89.3
15/05/21,62.0,34.1,66.96,51.46,70.68,0.65,58.9
16/05/21,49.0,26.95,52.92,40.67,55.86,0.51,46.55
17/05/21,59.0,32.45,63.72,48.97,67.26,0.62,56.05
